3700,6
21134,2
6397,9
41203,7
5395,0
29725,7
40736,7
3803,8
25192,0
41637,0
23401,8
3651,4
17365,7
24485,9
17644,3
28432,4
20771,8
10470,2
39055,2
1856,3
36953,0
16655,1
15528,3
2013,7
18527,5
37304,7
28477,8
41015,8
15334,7
17675,6
27754,2
25630,5
36486,4
14811,8
38493,3
14024,4
24674,8
27571,1
24465,9
33713,1
391,5
14546,4
5589,9
3821,0
30358,6
40025,2
6977,7
41465,5
2772,9
28629,9
38000,5
22954,6
14540,4
4910,3
12082,7
38749,3
36304,5
12041,6
24138,7
3620,2
3348,0
35752,8
14224,1
31835,0
389,5
17897,4
11687,4
39447,6
34374,9
13814,0
34903,0
5604,8
15098,7
11434,5
10725,3
18549,1
31195,8
36120,2
8239,1
20897,7
8904,2
14476,1
14199,9
9907,7
31655,6
10403,9
23293,3
32104,8
19259,2
9077,0
4047,7
38880,3
4154,0
20820,4
9207,9
29680,8
12294,6
40549,6
14342,5
3424,3
25000,9
33973,7
14517,0
28770,6
25833,9
7867,0
4073,4
23695,4
39624,6
13306,9
9497,3
9890,6
15683,9
10574,1
30423,1
37278,4
29346,7
36551,3
1104,5
16971,5
4251,0
14875,7
28514,4
3523,7
20233,5
5373,1
366,0
22712,2
16784,2
11254,1
11814,6
37683,1
6097,1
15642,9
3583,5
22401,1
19325,8
18661,1
13871,9
21400,5
6995,8
32182,5
18364,1
8258,2
18826,0
37541,7
3688,4
17875,7
35683,3
20661,0
16598,2
40455,0
14503,2
2502,0
14432,3
30159,0
27683,7
21590,3
8077,3
40978,7
34625,5
33164,9
4573,0
8115,6
14126,1
26069,5
38464,2
16284,8
7211,5
32734,1
39271,3
6031,6
22763,5
35459,9
24482,0
561,5
35431,4
28090,8
12141,5
22978,7
3061,8
1139,9
39747,0
27332,4
9798,6
40513,8
40803,7
14558,2
19762,1
11827,3
21383,2
27381,0
23442,8
10826,8
23253,7
12417,0
33362,0
22807,7
19763,1
402,4
22544,7
35073,9
17404,7
33041,0
30636,7
24225,6
30259,6
9092,9
26180,0
37112,3
478,7
34180,4
21170,3
6135,5
21124,6
22056,6
38158,2
20955,4
8935,9
11157,5
39221,0
8010,9
1800,2
24954,4
31484,0
28849,1
5209,9
27463,3
14545,8
31985,8
799,9
23887,8
5935,6
29994,2
7757,7
2993,8
37531,0
6992,0
7121,5
13709,3
17470,0
24981,5
14533,9
32272,9
29870,9
22766,8
36300,8
20721,4
2330,5
15478,9
20807,7
22566,9
40241,8
30615,8
4959,4
17536,5
18963,6
7813,7
6312,2
30872,1
14084,2
34919,3
28121,0
12915,8
20981,1
25595,5
10651,5
19112,3
25889,8
26345,2
20697,5
36318,5
4200,7
22210,9
22726,4
34389,6
35969,5
2659,9
14892,0
21122,3
8575,1
4042,9
37395,3
21574,8
21125,1
25627,3
39356,4
24345,3
40847,9
2804,8
4785,0
19546,6
34047,1
21386,3
20366,4
7512,6
39761,4
18363,6
29274,9
26447,4
23470,9
9553,3
7266,9
33757,3
31919,4
40021,7
10394,8
17671,3
16630,1
31420,1
24201,3
25419,3
34024,5
3684,1
31647,9
15897,4
27074,7
10016,3
20342,4
27255,7
33690,2
4467,9
27304,8
419,6
12765,3
16059,1
1047,0
9282,0
24857,5
28788,1
23827,7
2771,0
33940,6
38147,7
5465,4
4156,6
19126,9
26046,6
28525,6
32455,8
1225,2
33477,3
11893,5
5646,2
38606,5
36648,8
19789,2
34671,7
35939,9
14128,8
6558,3
25499,7
21333,3
27770,7
13284,4
14963,0
28325,6
32945,0
31167,8
35926,9
31971,6
19401,0
33183,3
40420,9
14801,4
12331,2
20322,0
7717,3
24097,5
2029,8
37316,3
29789,1
40706,0
14056,2
6049,3
14593,8
37266,6
7990,5
12851,8
18404,1
58,9
14379,5
17876,3
9603,9
23292,9
26082,6
1140,2
23772,7
23818,0
32790,3
13079,0
26853,3
12931,5
41516,4
11569,5
41512,3
26510,3
21044,7
25065,2
1880,3
41761,9
35173,3
4351,7
11885,2
20219,5
2115,8
13954,4
32342,8
27765,8
37551,7
36073,5
15647,6
38863,5
6648,9
24697,2
23934,6
8083,3
40423,2
13330,3
30466,0
30802,8
1183,3
15015,3
26674,6
7324,4
27125,7
17731,0
38544,1
17051,3
27742,4
10048,8
4278,9
5758,7
12027,1
17475,6
9649,4
16437,2
34989,3
5492,3
24333,0
26306,3
12299,5
10739,8
9290,5
23093,2
39019,7
6121,7
31816,0
31489,9
31353,9
30491,7
5186,2
37572,8
12582,8
17279,3
10238,1
4672,9
38238,1
34232,7
32331,1
4941,1
33290,2
34570,7
34991,8
5130,8
2223,4
38800,7
2028,0
33955,5
846,9
38095,5
19660,4
36828,9
28675,6
7513,4
18810,4
2532,6
24998,4
26731,8
23834,8
20746,5
36548,5
34806,4
18077,0
5641,0
33918,1
29258,9
9219,5
11550,0
77,1
10475,3
35333,6
25396,2
19111,7
20891,2
27687,1
19714,2
8163,2
36837,2
22454,2
25405,8
37729,3
14384,6
30384,2
16514,2
15898,6
21710,9
17818,0
1237,7
41675,7
31006,8
32917,1
35216,4
35263,9
20513,9
4712,2
3363,0
24690,4
6509,6
10367,4
26463,3
21596,0
3426,0
9963,2
33235,7
39703,6
4767,2
3103,0
9689,2
32547,6
10006,1
5880,3
25583,8
29148,1
20150,3
6437,0
19431,8
21251,4
23475,1
41302,8
18529,4
38503,9
18563,2
38452,0
16963,3
23632,8
34134,6
6939,5
11143,4
29493,0
16521,6
21795,2
38104,3
21504,5
4564,0
15371,0
34892,1
40045,4
8700,0
40158,4
24725,7
4867,2
34436,0
9661,1
27803,4
26710,5
35668,1
38785,3
35068,4
24099,3
4159,2
26418,7
39099,1
7126,1
9112,3
12985,3
2440,5
27769,8
37366,5
28315,0
3462,6
22386,4
37133,5
14380,3
18977,5
988,8
10846,5
23400,9
31544,4
14675,8
21599,0
5108,7
29041,5
17066,6
39012,7
6806,1
23584,7
7475,2
574,2
32763,3
41119,1
22438,6
29080,2
22260,1
13875,9
30285,9
38961,4
14709,2
39954,7
37917,0
31789,3
35324,3
14904,5
2629,0
40827,5
26768,1
7294,8
10252,1
22643,7
39229,1
22482,0
31327,1
15204,3
23551,8
21409,2
13506,7
6729,0
37308,7
15793,1
11469,9
27149,1
25474,6
515,2
14250,8
35153,4
33229,1
14837,5
7088,5
25356,4
32037,5
10601,3
33861,9
1052,6
24836,4
29628,5
15662,4
25213,5
35686,2
35015,2
10180,9
31414,4
15426,9
31012,8
20194,4
22352,1
2664,7
14260,1
2460,2
9398,4
6030,3
12210,9
39906,5
9407,1
20249,2
8728,4
3683,8
10097,4
9108,8
16436,6
30274,3
9958,6
8326,4
17569,2
2479,2
37922,2
27053,3
11007,9
26535,0
38316,5
24124,3
7966,1
31970,9
1353,0
6803,6
27921,7
9902,4
19284,1
19852,2
26089,0
12238,0
30365,3
39018,6
7420,9
40245,1
29847,2
22630,7
22916,8
39385,0
12950,0
41996,1
6027,8
3566,4
40551,6
16660,9
39262,9
30616,9
18372,8
28746,4
4503,8
21048,7
19044,2
24605,5
23185,3
23469,4
24346,7
3482,5
13780,1
5066,7
23270,1
29992,9
3749,4
35254,4
37238,2
14374,9
21553,1
25714,7
35122,2
37164,3
4340,2
7653,1
30960,5
463,2
39449,5
23140,2
3371,7
14115,1
7425,2
20930,5
20348,1
19159,0
17749,2
7469,6
32912,0
40694,4
15276,2
34420,8
35102,8
15722,2
8520,0
14258,4
31976,7
29604,5
2848,9
6857,4
35583,5
16474,8
25026,5
16142,4
27431,7
41956,4
25655,8
18181,0
22004,2
29927,6
13469,6
29614,2
12401,0
14355,3
37076,5
39303,7
8082,3
23684,7
8925,6
13854,1
29998,3
20384,9
34869,5
24395,6
4646,1
41843,4
13004,0
25931,4
32287,4
547,2
4896,1
3466,2
1204,8
39106,4
40110,1
1871,9
8530,8
39902,1
38453,0
36039,9
2281,7
13606,1
11543,8
36630,1
5243,3
17059,4
4183,8
22546,1
7929,6
39948,8
4016,6
32639,2
39129,7
23908,3
21967,7
17752,0
37861,7
32871,9
12675,8
41011,1
26982,8
38107,7
16494,4
24165,5
4155,9
1685,2
10137,2
18732,6
33518,3
39807,2
26617,2
13448,2
5391,6
20460,7
19271,0
29668,8
39474,6
40787,1
11379,8
32100,1
38444,0
22410,3
19407,4
34776,7
16127,1
16119,5
32217,2
5801,3
1087,1
24586,1
38964,0
4342,3
798,8
35358,9
34866,0
30558,9
28486,5
12089,5
24734,0
1873,3
39887,5
38714,4
10741,0
19861,3
4923,8
32192,8
17854,1
4124,9
35596,0
9999,9
36311,8
15705,3
9528,2
22080,3
20101,2
1391,6
2319,8
35501,7
16337,7
21653,3
8001,6
10961,0
2358,9
2124,4
10658,4
13334,5
30545,2
5203,2
14888,9
4627,2
15418,7
25243,1
24822,5
16217,9
30339,4
41471,1
694,4
9875,4
9884,6
25489,7
10313,1
11015,4
10934,7
15262,1
18734,1
34663,0
1433,1
38743,9
6449,6
38175,9
8717,7
2088,6
30203,9
39911,0
25737,5
37580,6
38734,6
23942,3
10891,9
35186,7
1804,6
30596,0
27781,4
14376,7
5496,5
12870,7
7804,3
4936,5
22802,5
12065,0
4575,2
18425,6
7760,8
3663,9
37742,9
17851,8
41451,5
22234,5
23570,0
37496,5
7490,4
18362,9
23305,2
7637,3
28098,1
9214,4
1079,2
26550,8
6530,2
41531,1
8554,8
10842,8
26507,1
4848,0
2471,0
16782,8
27350,7
11551,1
41777,1
6534,4
31329,1
14184,4
16491,9
3316,3
33275,4
168,4
5822,7
37775,6
19541,2
22821,0
3275,6
19098,8
10853,1
25572,6
5515,7
28479,7
29112,5
26584,0
24031,3
30197,7
9751,9
35539,4
2737,1
21117,2
4914,6
21805,5
9125,6
26496,6
17933,0
17496,7
20300,8
28005,1
3113,6
40554,8
8645,7
30589,4
23393,1
40482,6
4265,1
35143,2
24940,3
25789,1
3769,7
39032,4
36904,5
34120,5
12753,2
24233,2
41265,1
19065,5
34473,6
18407,1
27520,3
41001,8
32760,0
41797,4
1246,4
15796,5
12646,8
16048,6
17336,3
3401,0
37995,4
24774,2
36556,4
240,3
37035,5
26612,7
26490,3
29877,3
37651,2
27888,9
9066,5
17759,7
8109,5
14070,3
17381,2
4504,7
27581,4
40836,7
41196,2
2827,3
13431,4
11712,6
36677,4
41070,7
27361,1
8815,2
1628,8
4083,3
35832,3
21255,4
39381,4
30210,1
37005,4
28824,2
18957,8
31163,4
36345,4
8350,9
16435,3
33752,5
29169,0
22679,6
7059,9
2905,1
37286,3
11692,0
30487,4
32345,7
28489,6
14926,7
19093,9
31999,0
26362,4
15888,1
12045,5
28904,7
32411,7
16738,9
38120,1
27789,9
3237,0
3907,9
21593,6
7417,9
11819,2
39680,2
23583,6
3064,6
18089,8
40819,2
40371,4
39809,9
14542,2
22154,8
3129,3
20872,8
32964,7
15137,0
23646,5
41672,8
12369,6
22112,8
21527,1
1298,2
673,4
25853,8
936,9
30837,1
1202,6
39,4
3321,1
24593,3
25792,0
22307,0
15874,5
18061,9
24259,0
4513,9
2063,4
32362,3
22811,4
15390,2
16654,4
21563,2
17678,3
31865,6
19212,3
20071,0
10775,4
32447,2
24415,0
14382,3
16100,3
7676,5
12967,6
37319,6
22790,1
14562,1
34359,1
40630,8
6307,8
29388,2
28481,1
38402,0
11490,5
29042,1
26125,3
26088,4
41152,5
22001,8
17956,7
20982,5
32200,5
10824,4
6799,2
25124,5
20608,0
32677,3
41819,2
40753,9
13018,5
30672,0
376,4
33270,0
10279,7
27728,3
22710,3
41244,6
6252,2
3236,5
31768,6
3443,7
26656,1
36375,2
12545,6
292,0
33521,9
1813,4
40852,6
22221,4
2797,9
40683,8
25956,3
12730,3
17185,5
12114,3
1741,2
33375,8
14012,5
2273,0
7314,9
6574,9
6627,2
7405,1
2856,1
31767,3
32420,9
11364,8
18354,6
31010,8
21484,1
31403,7
14463,0
35440,3
41923,1
23832,5
35058,3
38761,7
11081,4
5580,2
1713,6
4242,2
31534,8
25717,4
14607,6
26895,0
12538,8
23999,1
30226,9
30924,6
17064,4
30194,8
18976,3
4173,5
33839,1
40976,2
39962,7
36542,2
28181,6
38419,1
7315,2
7396,7
21477,7
5936,0
11841,1
15774,1
8927,3
6062,1
29579,3
16283,2
40918,9
11034,0
5285,8
32556,8
4854,2
22163,2
27615,9
11121,0
10249,7
20121,9
37363,1
35342,1
19464,7
21944,1
20178,0
25832,8
21046,9
1987,7
17594,6
36500,0
18786,9
37239,0
29793,3
236,2
28213,9
18905,6
13842,8
31500,6
29765,0
8986,0
2883,8
18752,6
20294,0
11365,8
6171,0
32680,6
20642,6
18313,8
38434,3
23878,6
39532,5
9367,2
40870,3
39766,5
32241,3
22859,2
19411,6
12274,1
20756,6
18347,8
7339,5
26036,5
33157,4
10439,3
4677,2
12890,4
34350,2
28741,7
36570,4
37049,5
18680,9
40150,8
22244,7
10539,9
36430,0
8158,6
32862,7
3644,1
9714,1
3545,6
29813,0
10502,7
14796,1
3848,6
13273,7
19953,2
37983,5
34514,1
7747,2
37298,4
41037,6
6622,5
40796,5
1230,2
2649,4
5850,0
38363,6
34259,4
12733,2
35009,5
6126,4
16235,2
1827,3
33407,8
38008,3
19420,3
12810,1
32064,2
15403,3
9703,2
3577,1
2572,8
10705,4
